 Ensembl 	HGNC	N1H1_Pool_1	N1H1_Pool_2	N1H1_Pool_3	P1A8_Pool_1	P1A8_Pool_2	P1A8_Pool_3
ENSG00000244231	CSPG4P2Y	0	0	0	0	0	0
ENSG00000244232		0	0	0	0	0	0
ENSG00000244234	GMCL1P1	3	0	1	0	0	0
ENSG00000244235		0	0	0	0	0	0
ENSG00000244236		0	0	0	0	0	0
ENSG00000244237		0	0	0	0	0	0
ENSG00000244239		4	0	1	0	0	3
ENSG00000244242	IFITM10	22.57	36.51	32.92	19	16.92	9.23
ENSG00000244244	RPS3AP42	0	0	0	0	0	0
ENSG00000244245		0	0	0	0	0	0
ENSG00000244246	ZNF736P8Y	0	0	0	0	0	0
ENSG00000244247		0	0	0	0	0	0
ENSG00000244249		0	0	0	0	0	0
ENSG00000244251		0	0	0	0	0	0
ENSG00000244252		0	0	0	0	0	0
ENSG00000244253		0	0	0	0	0	0
ENSG00000244255		0	0	2.5	0	0	0
ENSG00000244256		0	2	2	0	0	1
ENSG00000244257	PKD1P1	513.18	562.51	357.18	154.76	100.44	93.34
ENSG00000244259		0	0	0	0	0	0
ENSG00000244260		0	0	0	0	0	0
ENSG00000244264		0	0	0	0	0	0
ENSG00000244265	SIAH2-AS1	0	0	0	0	1	1
ENSG00000244266		0	0	0	0	0	0
ENSG00000244267		0	0	0	0	0	0
ENSG00000244268		0	0	0	0	0	0
ENSG00000244270	RPL32P29	12.46	23.96	21.61	5.89	21.15	14.43
ENSG00000244273		0	0	0	0	0	0
ENSG00000244274	DBNDD2	689.8	531.93	581.82	430.03	425.86	528.4
ENSG00000244278		0	0	0	0	0	0
ENSG00000244280		0	0	0	0	0	0
ENSG00000244281		2	10	5	0	0	0
ENSG00000244283	RPL23AP73	0	0	0	0	0	0
ENSG00000244286	ITGB5-AS1	0	0	0	0	0	0
ENSG00000244289	RPS3AP35	0	0	0	0	0	0
ENSG00000244291	C7orf13	154	138.46	117	165	185.57	206.9
ENSG00000244292		0	0	0	0	0	0
ENSG00000244294		0	0	0	0	0	0
ENSG00000244295	RPS20P21	0	0	0	0	0	0
ENSG00000244296		0	0	0	0	0	0
ENSG00000244297		0	0	0	0	0	0
ENSG00000244300		0	0	0	0	0	2
ENSG00000244301		0	0	0	0	0	0
ENSG00000244302	PEX5L-AS2	0	0	0	0	1	0
ENSG00000244306		265.14	259.3	288.4	0.5	0	0
ENSG00000244307		0	0	0	0	0	0
ENSG00000244308		0	0	0	0	0	0
ENSG00000244310		0	0	0	0	0	0
ENSG00000244313		126.68	113.69	120.94	103.77	107.74	121.63
ENSG00000244314		0	0	0	0	0	0
ENSG00000244318		0	0	0	0	0	0
ENSG00000244321		0	0	0	0	0	0
ENSG00000244326		0	0	0	0	0	0
ENSG00000244327		0	0	0	0	2	0
ENSG00000244328		0	0	0	0	0	0
ENSG00000244329		0	0	0	0	0	0
ENSG00000244331		0	0	0	0	0	0
ENSG00000244332		0	0	0	0	0	0
ENSG00000244335		0	0	0	0	0	0
ENSG00000244337		0	0	0	0	0	0
ENSG00000244342		0	0	0	0	0	0
ENSG00000244345		0	0	0	0	0	0
ENSG00000244346		0	0	0	0	0	0
ENSG00000244349	HCG16	4	3	1	0	2	3
ENSG00000244355	LY6G6D	0	0	0	0	0	0
ENSG00000244356		0	0	0	0	0	0
ENSG00000244357		0	0	1	0	0	0
ENSG00000244358		0	0	0	0	0	0
ENSG00000244361		0	0	0	0	0	0
ENSG00000244362	KRTAP19-7	0	0	0	0	0	0
ENSG00000244363		22.4	18.78	12.65	13.85	18.09	18.39
ENSG00000244371	PFN1P8	0	4	0	1	0	2
ENSG00000244372		0	0	0	0	0	0
ENSG00000244376		0	0	0	0	0	0
ENSG00000244378	RPS2P45	0	2	2	0	0	1
ENSG00000244380		0	1.32	0	2.31	1	1
ENSG00000244381		0	0	1	0	0	0
ENSG00000244382		0	0	0	0	0	0
ENSG00000244383		0	0	0	0	0	0
ENSG00000244384		0	0	0	0	0	0
ENSG00000244389		0	0	0	0	0	0
ENSG00000244390	RPS6P22	0	0	0	0	0	0
ENSG00000244391		0	0	0	0	0	0
ENSG00000244392		0	0	0	0	0	0
ENSG00000244393		0	0	0	1.43	0	0
ENSG00000244395	RBMY1D	0	0	0	0	0	0
ENSG00000244398		88.66	61.97	89	64.08	89.12	80.02
ENSG00000244399		0	0	0	0	1	0
ENSG00000244400	RPS4XP12	0	0	0	0	0	0
ENSG00000244402		0	0	0	0	0	0
ENSG00000244404		0	0	0	0	0	0
ENSG00000244405	ETV5	1055	961	1203	1712	1775	1999
ENSG00000244411	KRTAP5-7	0	0	0	0	0	0
ENSG00000244413		0	0	0	0	0	0
ENSG00000244414	CFHR1	7.01	5.01	7.01	2	1	4.01
ENSG00000244422		0	0	0	0	0	0
ENSG00000244424		0	0	0	0	0	0
ENSG00000244425		0	2	2	1	2	0
ENSG00000244427		0	0	0	0	0	0
ENSG00000244429		0	0	0	0	0	0
ENSG00000244432		0	0	0	0	0	0
ENSG00000244433		0	0	0	0	0	0
ENSG00000244436		0	0	0	0	0	0
ENSG00000244437	IGKV3-15	0	1	1	0	0	1
ENSG00000244438		0	0	0	0	0	0
ENSG00000244441		0	0	0	0	0	0
ENSG00000244451	RPL34P21	0	0	0	0	0	0
ENSG00000244456		0	0	0	0	0	0
ENSG00000244457	ENO1P1	1.6	2.64	11.53	27.61	29.42	65.02
ENSG00000244459		0	0	0	2	0	0
ENSG00000244461		0	0	0	0	0	0
ENSG00000244462	RBM12	2959.5	2273.04	2615.95	4211.79	4399.97	4878.5
ENSG00000244464		0	0	0	0	0	0
ENSG00000244468		0	0	0	0	1	0
ENSG00000244470		0	0	0	0	0	0
ENSG00000244471		0	0	0	0	0	0
ENSG00000244474	UGT1A4	0	0	0	0	1	0
ENSG00000244476	ERVFRD-1	0	0	0	0	0	0
ENSG00000244479		3	9	5	15.98	7.34	11
ENSG00000244480		4.31	9.33	1	9	11	9.79
ENSG00000244482	LILRA6	0	1	0	3	1	0
ENSG00000244485	RPL18P13	0	0	0	0	0	0
ENSG00000244486	SCARF2	236	195.64	198	214	222	210
ENSG00000244490	RWDD4P1	3	1	5	4	4	1
ENSG00000244491		0	0	0	2.39	0	0
ENSG00000244493	SLC9A9-AS2	0	0	0	0	0	0
ENSG00000244501		0	0	0	0	0	0
ENSG00000244502	HDAC11-AS1	0	0	0	0	0	2
ENSG00000244503		0	0	0	0	0	1
ENSG00000244509	APOBEC3C	2069	1877	1695	3234	3672	3915
ENSG00000244510		0	0	0	0	0	0
ENSG00000244512		0	0	0	0	0	0
ENSG00000244513		24.26	22.07	22.15	34.99	21.04	14
ENSG00000244514		0	0	0	0	0	0
ENSG00000244515	KRT18P34	4	2	1	7	4	3
ENSG00000244521		0	0	0	0	0	0
ENSG00000244522	MEIS1-AS1	0	0	1.35	0	0	0
ENSG00000244527		0	0	0	0	0	0
ENSG00000244528		0	0	0	0	2.17	0
ENSG00000244532		0	0	0	0	0	0
ENSG00000244534		0	0	0	0	0	0
ENSG00000244535		1	0	0	0	0	0
ENSG00000244537	KRTAP4-2	0	0	0	0	0	0
ENSG00000244538		0	0	0	0	0	0
ENSG00000244540		0	0	0	0	0	0
ENSG00000244541		0	0	0	0	0	0
ENSG00000244544		0	0	0	0	0	0
ENSG00000244545		0	0	0	0	0	0
ENSG00000244550		0	0	0	0	0	0
ENSG00000244551	RPL34P29	0	0	0	0	0	0
ENSG00000244556		4	4	2	3	8	2
ENSG00000244558		0	1	0	0	0	0
ENSG00000244559		0	0	0	0	0	0
ENSG00000244560		40.37	57.72	61.84	46.49	61.39	34.86
ENSG00000244561		0	0	0	0	0	0
ENSG00000244563		4.57	0	0	0	0	0
ENSG00000244564		0	0	0	0	0	0
ENSG00000244565		0	0	0	0	0	0
ENSG00000244567		89	90	81	82	91	78
ENSG00000244568		0	0	0	0	0	0
ENSG00000244571		0	0	0	0	0	0
ENSG00000244573		0	0	0	0	0	0
ENSG00000244575	IGKV1-27	0	0	0	0	0	0
ENSG00000244578		1	0	0	0	0	0
ENSG00000244582		0	0	0	1	0	1
ENSG00000244585	RPL12P33	0	0	0	0	0	0
ENSG00000244586	WNT5A-AS1	0	0	0	2	1	6
ENSG00000244588	RAD21L1	8	4	7	32	29	23
ENSG00000244593		0	0	0	0	0	0
ENSG00000244604		0	0	0	0	0	0
ENSG00000244607	CCDC13	9.03	5	2.06	7	5	11
ENSG00000244609		0	0	0	0	0	0
ENSG00000244610		0	0	0	0	0	0
ENSG00000244612		0	0	0	0	0	0
ENSG00000244615	PSPC1P2	0	0	0	0	0	0
ENSG00000244617	ASPRV1	12	11	12	15	24	22
ENSG00000244618		0	0	0	0	0	0
ENSG00000244619		0	0	0	0	0	0
ENSG00000244620		0	0	0	0	0	0
ENSG00000244621		0	0	0	0	0	0
ENSG00000244623	OR2AE1	0	0	0	0	0	0
ENSG00000244624	KRTAP20-1	0	0	0	0	0	0
ENSG00000244625		51.83	64.1	62.25	64.7	47.97	70.88
ENSG00000244627		36	28	43	41	40	48
ENSG00000244630		0	0	0	0	0	0
ENSG00000244632		0	0	0	0	0	0
ENSG00000244640		0	0	0	0	0	0
ENSG00000244641	RPS26P43	0	0	0	0	0	0
ENSG00000244642		0	0	0	0	0	0
ENSG00000244646		0	0	0	0	0	0
ENSG00000244649		5	7	3	130	116	161
ENSG00000244650		0	0	0	0	0	0
ENSG00000244652		0	0	0	0	0	0
ENSG00000244653	UBFD1P1	0	0	0	0	0	0
ENSG00000244656		0	0	0	0	0	0
ENSG00000244657		0	0	0	0	0	0
ENSG00000244661	TRBV12-1	0	0	0	0	0	0
ENSG00000244662		0	0	0	0	0	0
ENSG00000244666		0	0	0	0	0	0
ENSG00000244668		1	1	2	4	0	0
ENSG00000244669		0	0	0	0	0	0
ENSG00000244671		0	0	0	0	0	0
ENSG00000244674		0	0	0	0	0	0
ENSG00000244675		0	3	1	3	4.68	4
ENSG00000244676		0	0	0	0	0	0
ENSG00000244677		0	0	0	0	0	0
ENSG00000244681		0	0	0	0	0	1
ENSG00000244682	FCGR2C	0	0	0	0	0	0
ENSG00000244687	UBE2V1	3761.71	3136.44	3684.58	4516.09	4925.01	5255.21
ENSG00000244691		0	0	0	0	0	0
ENSG00000244692		0	0	0	0	0	0
ENSG00000244693	CTAGE8	7.92	0.43	0	38.2	38.92	39.34
ENSG00000244694	PTCHD4	76	84	91	125	138	209
ENSG00000244699		0	0	0	0	0	0
ENSG00000244701		6	8	12	10	9	9
ENSG00000244703	CD46P1	0	0	0	0	0	0
ENSG00000244705		0	0	0	0	0	0
ENSG00000244706		0	0	0	0	0	0
ENSG00000244708		0	0	0	0	0	0
ENSG00000244710		0	0	0	0	0	0
ENSG00000244712		0	0	1	0	0	0
ENSG00000244716		197.46	155.93	176.53	155.32	153.98	161.38
ENSG00000244717	RPS27P14	0	0	0	0	0	0
ENSG00000244720		0	0	0	0	0	0
ENSG00000244722		0	0	0	1	0	0
ENSG00000244723	ASLP1	0	0	0	0	0	0
ENSG00000244730		0	0	0	0	0	0
ENSG00000244731	C4A	250.75	282.67	271.7	52.47	44.28	50.57
ENSG00000244732		0	0	0	0	0	0
ENSG00000244733		5.83	11	6	9.07	9	19.66
ENSG00000244734	HBB	1	0	0	0	0	0
ENSG00000244736		0	0	0	0	0	0
ENSG00000244738		0	0	0	0	0	1
ENSG00000244740		0	0	0	0	0	0
ENSG00000244743		0	0	0	0	0	0
ENSG00000244748		0	0	1	0	0	0
ENSG00000244752	CRYBB2	0	0	0	0	1	0
ENSG00000244753		0	0	0	1	0	0
ENSG00000244754	N4BP2L2	2239	2175	2309	2543	2760	3171
ENSG00000244756		0	0	0	0	0	0
ENSG00000244757		0	0	0	0	0	0
ENSG00000244791		0	0	0	0	0	0
ENSG00000244879		75	108	132	90	97	101
ENSG00000244921		0	0	0	0	0	0
ENSG00000244926		6	3	0	1	1	5
ENSG00000244932		0	0	0	0	0	0
ENSG00000244945		1	1.05	2	0	0	3
ENSG00000244952		4.68	5.39	8.36	5.68	8.56	6.38
ENSG00000244953		0	0	0	0	0	0
ENSG00000244968	LIFR-AS1	23.57	14.49	28	53	72	69
ENSG00000244998		0	0	0	0	0	0
ENSG00000245008		0	2	0	2	0	3
ENSG00000245017		3	2	3	3	3	10
ENSG00000245025		23.5	9.61	16.92	31.19	14.32	15.8
ENSG00000245059		0	1	0	0	0	0
ENSG00000245060		448	375	455	262	255	307
ENSG00000245067		2	5	4	4	4	4
ENSG00000245080		0	0	0	0	0	0
ENSG00000245105		17	16	15	48.71	53.39	45
ENSG00000245112	SMARCA5-AS1	2.82	0	0	0	0	2.58
ENSG00000245146		17	33	38	28	35	37
ENSG00000245148	ARAP1-AS2	17	21.04	15.03	5	3	3
ENSG00000245149		40	50	51	45	57	54
ENSG00000245156		23	20	16	6	9	5
ENSG00000245164		0	0	0	0	0	0
ENSG00000245205		0	0	0	0	0	0
ENSG00000245213		41	26	42	25	24	37
ENSG00000245248		6	9	7	20	35	34
ENSG00000245261		0	0	0	0	2.08	0.99
ENSG00000245275		9	7	4	4	6	17
ENSG00000245281		2	2	1	7	6	17
ENSG00000245293		2.05	1	0	3.02	3.01	0
ENSG00000245311		2	0	0	0	0	0
ENSG00000245317		27	22	19	33	24	33
ENSG00000245322		3	1	2	1	0	0
ENSG00000245330		0	0	0	0	0	0
ENSG00000245384		0	0	0	0	0	0
ENSG00000245385		0	0	0	0	0	2.35
ENSG00000245466		0	0	0	0	0	0
ENSG00000245468		2	0	1	2	1	0
ENSG00000245479		0	0	0	1	1	0
ENSG00000245482		0	0	0	0	4.8	0
ENSG00000245498		13.05	21	19.03	22	36	46.09
ENSG00000245522		187	186	155	18	21	49
ENSG00000245526	LINC00461	1	0	0	0	0	1
ENSG00000245532	NEAT1	13468	22150	18027	11635	12301	7665
ENSG00000245534		0	0	0	3	5	2
ENSG00000245552		10	7	18	1	2	0
ENSG00000245556		152	120	145	212	220	259
ENSG00000245571		162	125	145	188	205	202
ENSG00000245573	BDNF-AS1	48.58	47.1	39.93	49.79	50.51	48.57
ENSG00000245598		0	0	0	0	2	0
ENSG00000245614		21	34	27	39	27	39
ENSG00000245648		20	21	18	31	39	48
ENSG00000245651		1	1	4	0	2	0
ENSG00000245662		0	0	0	0	0	0
ENSG00000245667		1	0	0	0	2	0
ENSG00000245680	ZNF585B	678.45	620.09	622	518	544.55	643.17
ENSG00000245685		0	2	1	3	2	6
ENSG00000245688		1	0	3	0	1	0
ENSG00000245694	CRNDE	103	106	68	85	56	59
ENSG00000245711		4	8	5	7	3	2
ENSG00000245719		0	0	0	0	0	0
ENSG00000245729		0	0	0	0	0	0
ENSG00000245748		11.03	14.93	13.09	8.96	13.55	19.6
ENSG00000245750		2	2	1	2	3	3
ENSG00000245768		0	0	0	0	0	0
ENSG00000245812		0	0	0	0	0	0
ENSG00000245832		0	0	0	0	0	0
ENSG00000245848	CEBPA	0	0	0	0	0	0
ENSG00000245849		31	42	40	58	58	34
ENSG00000245857		0	0	0	1	0	0
ENSG00000245864		0	0	0	0	0	0
ENSG00000245869		0	0	0	0	0	0
ENSG00000245870		0	0	0	0	0	0
ENSG00000245888		2	9	4	1	2	3
ENSG00000245904		0	5.16	3.04	5.06	2	4.11
ENSG00000245910	SNHG6	770	677.96	684.93	652.8	558.85	687.87
ENSG00000245928		0	0	0	0	0	0
ENSG00000245937		510	351	401	503	482	604
ENSG00000245954		0	0	0	0	0	0
ENSG00000245958		239.48	231.43	245.07	117	109.04	133
ENSG00000245970		56.19	89.21	70.06	51.72	40.32	69.48
ENSG00000245975		4	5	2	17	17	6
ENSG00000246016		0	0	0	0	0	2
ENSG00000246022	ALDH1L1-AS2	0	0	0	0	0	0
ENSG00000246067		152	147	170	151	155	181
ENSG00000246082		114	81	106	169	197	208
ENSG00000246084		0	0	0	0	0	0
ENSG00000246089		60	49	53	87	73	71
ENSG00000246090		97	74	77	63	72	59
ENSG00000246095		0	0	0	0	0	0
ENSG00000246100		0	0	0	2	2	3
ENSG00000246115		0	0	0	0	0	0
ENSG00000246130		1	1	3	2	2	3
ENSG00000246145		2	2	2	6	2	5
ENSG00000246174		32.63	40.68	26.05	77.99	57.1	50.22
ENSG00000246203		3.63	6.05	3.7	0	6.16	1.25
ENSG00000246211		0	0	0	0	0	0
ENSG00000246214		0	0	0	1	1	0
ENSG00000246223	C14orf64	0	0	0	0	0	0
ENSG00000246225		3	2	2	6	2	5
ENSG00000246228		4	3	2	4	10	5
ENSG00000246250		1.21	3.38	0	2	0	0
ENSG00000246263		77.6	67.13	99.74	94.26	111.22	156.35
ENSG00000246273		331.74	282.3	332.74	196.33	169.47	191.45
ENSG00000246283		30.56	0	8.98	22.47	0.18	33.98
ENSG00000246308		7	4	11	14	12	13
ENSG00000246316		0	0	0	0	0	0
ENSG00000246323		2	4.02	5	2	4.01	4
ENSG00000246331		0	0	1	2	0	2
ENSG00000246334		5	4	13	2	0	1
ENSG00000246339		8	3	4	2	13	2
ENSG00000246350		0	2	0	0	0	0
ENSG00000246363		0	1	1	1	2	2
ENSG00000246366		1	7	2	4	1	4
ENSG00000246375		0	0	0	0	0	1
ENSG00000246379		0	0	0	0	0	0
ENSG00000246394		0	0	0	0	0	0
ENSG00000246422		0	0	0	0	0	0
ENSG00000246430		0	0	0	0	0	0
ENSG00000246448		0	1	0	0	0	0
ENSG00000246451		52	67	46	42	41	35
ENSG00000246465		38	37	38	33	35	31
ENSG00000246477		12.04	18.03	8	6	7.01	13.04
ENSG00000246523		6	4	6	10	4	4
ENSG00000246526		0	2	1	0	0	0
ENSG00000246528		1	2	0	0	0	0
ENSG00000246541		0	0	0	0	0	0
ENSG00000246548		0	0	0	2	0	0
ENSG00000246560		24	10	7	26	13	17
ENSG00000246575		0	0	0	1	0	0
ENSG00000246582		30.25	20.86	44	61	77	81.03
ENSG00000246596		0	0	0	6	4	7.46
ENSG00000246627	CACNA1C-AS1	1	0	0	0	0	1
ENSG00000246640		12	18	25	25	17	13
ENSG00000246662	LINC00535	0	0	1	0	4	1
ENSG00000246695		83	50	74	101	88	132
ENSG00000246705	H2AFJ	1360	1309	1161	1004.67	853	1106
ENSG00000246731		0	1	1.01	5.02	3.02	4.03
ENSG00000246740		0	0	0	3	0	0
ENSG00000246763		6	8.53	8.21	14	11	25
ENSG00000246774		0	0	0	0	0	0
ENSG00000246777		27	29	25	51	39	52
ENSG00000246790		0	0	0	0	0	0
ENSG00000246792		25	19	21	16	36	10
ENSG00000246820		0	0	0	0	0	0
ENSG00000246851		1	5	1	1	2	2
ENSG00000246859		587.94	863.48	788.91	188.52	225.56	149.28
ENSG00000246863		0	3	0	4	4	3
ENSG00000246876		0	0	0	0	0	0
ENSG00000246877		8	11	8.71	1	6	5
ENSG00000246889		9.02	13.05	9	5.02	8.03	9
ENSG00000246898		106	101	80	78	83	82
ENSG00000246922	UBAP1L	47	61	71	89	69	58
ENSG00000246982		13	16	15	11	9	12
ENSG00000246985		18	6	14	1	1	5
ENSG00000247011		0	0	0	0	0	0
ENSG00000247033		0	0	0	0	4.11	0
ENSG00000247049		1	0	0	0	0	0.03
ENSG00000247077	PGAM5	652.76	399.34	604.24	786.01	768.28	818.47
ENSG00000247081		32	20	41	30	37	45
ENSG00000247092	SNHG10	56.02	53	65	80	65.12	80
ENSG00000247095	MIR210HG	1224	1450	1388	678	590	666
ENSG00000247121		35.31	20.31	22.98	29.48	37.79	33.15
ENSG00000247130		0	0	0	0	0	0
ENSG00000247131		0	0	0	0	0	0
ENSG00000247134		104	105	75	0	1	0
ENSG00000247137		7	12	16.28	6	6.06	14.07
ENSG00000247151		7.56	21.56	11	10	8.84	14
ENSG00000247157		35	41	38	9	10	22
ENSG00000247193		0	0	0	0	0	0
ENSG00000247199		2	4	1.15	2.29	6	1
ENSG00000247213		0	0	0	0	0	0
ENSG00000247228		443.01	532.21	492.9	494.28	560.65	735.32
ENSG00000247240		56	41.6	49.83	79.87	73.79	71.84
ENSG00000247270		0	0	0	0	0	0
ENSG00000247271		139	109	115.61	208	223	228
ENSG00000247287		2	0	0	0	0	0
ENSG00000247311		0	0	0	0	0	0
ENSG00000247315		744.48	654.48	665.72	833.94	868.64	949.65
ENSG00000247317		4	3	3	20	17	9
ENSG00000247324		5.28	3.75	8.72	3	3.85	2
ENSG00000247345		0	0	0	0	0	0
ENSG00000247363		5	6	4	2	4	1
ENSG00000247372		0	0	0	0	0	0
ENSG00000247373		6.11	16.35	12.24	7.13	6.13	12.15
ENSG00000247381	PDX1-AS1	0	0	0	0	0	0
ENSG00000247400	DNAJC3-AS1	146	130	152	214	202	237
ENSG00000247402		0	0	0	0	0	0
ENSG00000247416		0	0	0	0	0	0
ENSG00000247473	CARS-AS1	1	1	3	2	1	0
ENSG00000247498		97	91	71	7	7	3
ENSG00000247516		160	166	153	311	309	317
ENSG00000247556	OIP5-AS1	7821.75	6355.96	6449.5	6460.61	7348.27	8686.78
ENSG00000247570		0	0	1	0	1	0
ENSG00000247572		202	151	154	190	190	226
ENSG00000247595		2.81	1.65	0	1.43	1.42	2.86
ENSG00000247596	TWF2	753	701.37	736.81	1430.08	1359	1574.41
ENSG00000247624		0	0	0	0	2	0
ENSG00000247626	MARS2	265	161	204	163	235	190
ENSG00000247627	MTND4P12	0	2	0	0	3	2
ENSG00000247675		10.08	2.01	7.79	0	0	0
ENSG00000247679		15	12	22	13	10	14.54
ENSG00000247699		0	0	0	0	0	0
ENSG00000247708		62	47	54	62	48	63
ENSG00000247728		12.22	3.03	20.36	25.27	27.5	23.38
ENSG00000247732		0	0	0	0	0	0
ENSG00000247735		29	20.39	29	27	17	27
ENSG00000247746	USP51	69	70	103	141	153	169
ENSG00000247763		0	0	0	0	0	0
ENSG00000247765		0	0	0	0	0	1
ENSG00000247774		5	6	6	1	0	0
ENSG00000247775		1	0	1	0	7	0
ENSG00000247796		94	57	86	175	194	254
ENSG00000247809		168	170	175	151	172	166
ENSG00000247810		0	0	0	0	0	0
ENSG00000247828		118	128	93	136	125	128
ENSG00000247844		16	32	37	78	76	76
ENSG00000247853		11.6	7.22	13.6	17.69	20.67	9.51
ENSG00000247867		0	0	0	0	0	0
ENSG00000247872		0	0	0	0	0	0
ENSG00000247877		1	0	1	2	3	2
ENSG00000247903		262	217	272	357	389	452
ENSG00000247911	HMGN1P12	0	0	0	0	0	0
ENSG00000247925		0	0	0	0	0	0
ENSG00000247934		15	10	8	16	7	13
ENSG00000247950		8	17	10	13	11	3
ENSG00000247970		0	0	0	0	0	0
ENSG00000247982		15	26	24	13	22	10
ENSG00000247993		211.51	170.85	193.75	159.46	173.82	181.47
ENSG00000248008		246	186	189	307	326	367
ENSG00000248015		17.83	20.05	12.85	24.91	32.37	23.4
ENSG00000248019	FAM13A-AS1	136.22	188.57	116.17	88.64	96.63	89.86
ENSG00000248027		3.03	2	9	7	9	10
ENSG00000248029		0	0	0	0	0	0
ENSG00000248049		861.37	947.65	825	550	628.93	727.22
ENSG00000248050		0	0	0	0	0	0
ENSG00000248079		3	5	0	4	2	1
ENSG00000248092		1256	1077	1011	1042	1176	1285
ENSG00000248098	BCKDHA	2073.08	2100.58	1647	1585	1565	1598
ENSG00000248099	INSL3	0	0	0	0	0	0
ENSG00000248100		0	0	0	3	0	0
ENSG00000248101		0	0	0	0	0	8.7
ENSG00000248103		0	0	0	0	0	0
ENSG00000248104	TARS2P1	0	0	0	0	0	0
ENSG00000248105		0	0	0	0	0	0
ENSG00000248106		0	0	0	0	0	0
ENSG00000248107		0	0	0	0	0	0
ENSG00000248109		0	0	0	0	0	0
ENSG00000248112		0	0	0	1	0	0
ENSG00000248113		2	1	1	3	0	0
ENSG00000248114		0	0	0	0	0	0
ENSG00000248115		0	1	0	0	0	0
ENSG00000248117		0	0	0	0	0	0
ENSG00000248118		0	0	0	0	0	0
ENSG00000248120		0	0	0	0	0	0
ENSG00000248121		0	0	0	0	0	0
ENSG00000248122		0	0	0	0	0	0
ENSG00000248124	RRN3P1	148.01	185.64	151.06	60.08	75.09	82.14
ENSG00000248125		0	0	0	0	0	0
ENSG00000248126		0	0	0	0	0	0
ENSG00000248127		0	0	0	0	0	0
ENSG00000248128		0	0	0	0	0	0
ENSG00000248131		0	0	0	0	0	0
ENSG00000248132		0	0	0	0	0	0
ENSG00000248133		0	0	0	0	0	0
ENSG00000248134		0	0	0	0	0	0
ENSG00000248136	MTND6P8	0	0	0	0	0	0
ENSG00000248137		0	0	0	0	0	0
ENSG00000248138		0	0	0	0	0	0
ENSG00000248139		0	0	0	0	0	0
ENSG00000248143		0	0	0	0	0	0
ENSG00000248144	ADH1C	0	2	0	1	2	0
ENSG00000248145		0	0	0	0	0	0
ENSG00000248147		0	0	0	0	0	0
ENSG00000248148		0	0	0	0	0	0
ENSG00000248150		0	0	0	0	0	0
ENSG00000248152		0	0	0	0	0	0
ENSG00000248155		0	0	0	0	0	0
ENSG00000248156		0	0	0	0	0	0
ENSG00000248159		0	1	0	3	0	2
ENSG00000248160		0	0	0	0	0	0
ENSG00000248161		31	26	22	35.85	22.9	34
ENSG00000248162		0	0	0	0	0	0
ENSG00000248165		0	0	0	0	0	0
ENSG00000248166		0	0	0	0	0	0
ENSG00000248167	TRIM39-RPP21	1.99	6.66	0	3.57	2.13	8.21
ENSG00000248170		0	0	0	0	0	0
ENSG00000248172		0	0	0	0	0	0
ENSG00000248173		0	0	0	0	0	0
ENSG00000248174		0	0	0	0	0	0
ENSG00000248175		115	96	105	114	101	161
ENSG00000248176		0	0	0	0	0	0
ENSG00000248180	GAPDHP60	0	1.06	3	2	4	2
ENSG00000248184		0	0	0	0	0	0
ENSG00000248185		0	0	0	0	0	0
ENSG00000248187		5	4	4	0	0	5
ENSG00000248188		0	0	0	0	0	0
ENSG00000248191		0	0	0	0	0	0
ENSG00000248192	ATG10-AS1	0	0	0	0	0	0
ENSG00000248195		0	0	0	0	0	0
ENSG00000248196		1	1	1	0	1	3
ENSG00000248197	LINC00290	0	0	0	0	0	0
ENSG00000248199		0	0	0	0	0	0
ENSG00000248200		0	0	0	0	0	0
ENSG00000248202		0	0	0	0	0	0
ENSG00000248203		0	0	0	0	0	0
ENSG00000248205		0	0	0	0	0	0
ENSG00000248206		0	1	0	0	1	0
ENSG00000248208		1	0	0	0	0	0
ENSG00000248209		0	0	0	0	0	0
ENSG00000248210		0	0	0	0	0	0
ENSG00000248211	TRPC7-AS1	0	0	0	0	0	0
ENSG00000248213	CICP16	3	5.05	0	1	6	6.02
ENSG00000248215		0	0	0	0	0	0
ENSG00000248216		0	2	0	0	0	0
ENSG00000248221	STX18-IT1	0	0	0	0	0	0
ENSG00000248222		0	0	0	0	0	0
ENSG00000248223		0	0	0	0	0	0
ENSG00000248227		0	0	0	0	0	0
ENSG00000248228	SLIT2-IT1	0	0	0	0	0	0
ENSG00000248229		0	0	0	0	0	0
ENSG00000248231	KRT8P4	0	0	0	0	0	0
ENSG00000248234		0	0	0	0	0	0
ENSG00000248235		7.29	3.24	4.58	10.25	9.98	4.25
ENSG00000248236		0	0	0	0	0	0
ENSG00000248237		0	0	0	0	0	0
ENSG00000248238		0	0	0	0	0	0
ENSG00000248240		0	0	0	0	0	1
ENSG00000248242		0	0	0	0	0	0
ENSG00000248243		1	1	0	1	0	1
ENSG00000248245		0	0	0	0	0	0
ENSG00000248249		0	0	0	0	0	0
ENSG00000248254		0	2.09	1.09	0	1.13	2.35
ENSG00000248256	OCIAD1-AS1	0	0	0	0	0	0
ENSG00000248257	PSG10P	0	0	0	0	0	0
ENSG00000248259		0	0	0	0	0	0
ENSG00000248261		0	0	0	0	0	0
ENSG00000248262		0	0	0	0	0	0
ENSG00000248265		2	3	3	23	20	23
ENSG00000248266		0	0	0	0	0	0
ENSG00000248268		0	0	0	0	1	0
